,timestamp,fromba,generation_type,Usage (MWh)
3032,2023-09-04,CISO,Wind,0.0
3033,2023-09-04,CISO,Hydro,0.0
3034,2023-09-04,CISO,Solar,0.0
3035,2023-09-04,TIDC,Hydro,0.32364455448180285
3036,2023-09-04,TIDC,Natural gas,1.5544551819715107
3037,2023-09-04,BPAT,Other,2.1390704942609267e-21
3038,2023-09-04,BPAT,Nuclear,1.295031687779332e-20
3039,2023-09-04,BPAT,Wind,2.570290455023479e-20
3040,2023-09-04,BPAT,Natural gas,5.084668010351769e-21
3041,2023-09-04,BPAT,Hydro,5.500466985242384e-20
3042,2023-09-04,BPAT,Solar,4.7634763107491225e-22
3043,2023-09-03,CISO,Coal,0.0
3044,2023-09-03,CISO,Other,0.0
3045,2023-09-03,CISO,Petroleum,0.0
3046,2023-09-03,CISO,Natural gas,0.0
3047,2023-09-03,CISO,Solar,0.0
3048,2023-09-03,CISO,Wind,0.0
3049,2023-09-03,CISO,Hydro,0.0
3050,2023-09-03,CISO,Nuclear,0.0
3051,2023-09-03,BPAT,Nuclear,1.793892985069205e-19
3052,2023-09-03,BPAT,Natural gas,7.014640832092811e-20
3053,2023-09-03,BPAT,Wind,2.899600685264509e-19
3054,2023-09-03,BPAT,Other,3.104332008853279e-20
3055,2023-09-03,BPAT,Solar,5.52292308874514e-21
3056,2023-09-03,BPAT,Hydro,8.203654824332464e-19
3057,2023-09-03,TIDC,Hydro,0.2129863827813232
3058,2023-09-03,TIDC,Natural gas,1.1361721867679553
3059,2023-09-03,BANC,Hydro,4.053853647429646e-08
3060,2023-09-03,BANC,Natural gas,4.635222868888734e-08
3061,2023-09-03,BANC,Solar,3.4158531759482577e-09
3062,2023-09-03,BANC,Other,7.955342265037388e-10
3063,2023-09-02,BANC,Hydro,4.330831019619776e-07
3064,2023-09-02,BANC,Solar,1.689239091717931e-08
3065,2023-09-02,BANC,Natural gas,5.647019967866013e-07
3066,2023-09-02,BANC,Other,8.528885484058365e-09
3067,2023-09-02,CISO,Hydro,
3068,2023-09-02,CISO,Petroleum,
3069,2023-09-02,CISO,Natural gas,
3070,2023-09-02,CISO,Wind,
3071,2023-09-02,CISO,Solar,
3072,2023-09-02,CISO,Coal,
3073,2023-09-02,CISO,Nuclear,
3074,2023-09-02,CISO,Other,
3075,2023-09-02,BPAT,Wind,1.2180569758420385e-19
3076,2023-09-02,BPAT,Nuclear,1.4302346426016195e-18
3077,2023-09-02,BPAT,Hydro,6.937004743449291e-18
3078,2023-09-02,BPAT,Natural gas,9.772222266830772e-19
3079,2023-09-02,BPAT,Other,2.5738984612094343e-19
3080,2023-09-02,BPAT,Solar,4.8512720844289365e-20
3081,2023-09-02,TIDC,Hydro,0.20289177731999603
3082,2023-09-02,TIDC,Natural gas,1.082226800039857
3083,2023-09-01,CISO,Natural gas,
3084,2023-09-01,CISO,Hydro,
3085,2023-09-01,CISO,Wind,
3086,2023-09-01,CISO,Other,
3087,2023-09-01,CISO,Petroleum,
3088,2023-09-01,CISO,Solar,
3089,2023-09-01,CISO,Nuclear,
3090,2023-09-01,CISO,Coal,
3091,2023-09-01,TIDC,Hydro,0.2298753727993399
3092,2023-09-01,TIDC,Natural gas,1.2462720066010724
3093,2023-09-01,BPAT,Wind,7.783160407976448e-20
3094,2023-09-01,BPAT,Other,1.839520027192895e-19
3095,2023-09-01,BPAT,Natural gas,7.199423377378215e-19
3096,2023-09-01,BPAT,Solar,2.1254014960243378e-20
3097,2023-09-01,BPAT,Hydro,5.1225169577420376e-18
3098,2023-09-01,BPAT,Nuclear,1.0224378605170598e-18
3099,2023-09-01,BANC,Solar,4.3342185910693275e-09
3100,2023-09-01,BANC,Natural gas,8.814022473274573e-08
3101,2023-09-01,BANC,Hydro,6.683216889015533e-08
3102,2023-09-01,BANC,Other,1.2817432756495617e-09
3103,2023-08-31,CISO,Other,0.0
3104,2023-08-31,CISO,Hydro,0.0
3105,2023-08-31,CISO,Natural gas,0.0
3106,2023-08-31,CISO,Solar,0.0
3107,2023-08-31,CISO,Coal,0.0
3108,2023-08-31,CISO,Nuclear,0.0
3109,2023-08-31,CISO,Wind,0.0
3110,2023-08-31,CISO,Petroleum,0.0
3111,2023-08-31,BANC,Other,4.869237005285264e-10
3112,2023-08-31,BANC,Natural gas,3.862972492110832e-08
3113,2023-08-31,BANC,Hydro,2.2222397269600528e-08
3114,2023-08-31,BANC,Solar,2.2865403361805317e-09
3115,2023-08-31,BPAT,Other,2.0729359859548966e-19
3116,2023-08-31,BPAT,Natural gas,6.401287719688774e-19
3117,2023-08-31,BPAT,Nuclear,1.1678704756741367e-18
3118,2023-08-31,BPAT,Solar,3.6325410531336317e-20
3119,2023-08-31,BPAT,Wind,2.4877789958960966e-19
3120,2023-08-31,BPAT,Hydro,7.231528000529984e-18
3121,2023-08-31,TIDC,Natural gas,0.17339662895959998
3122,2023-08-31,TIDC,Hydro,0.03371040400029476
3123,2023-08-30,BPAT,Other,2.980909600170751e-21
3124,2023-08-30,BPAT,Natural gas,9.039648214250425e-21
3125,2023-08-30,BPAT,Wind,3.347099200893332e-20
3126,2023-08-30,BPAT,Solar,6.720596189475875e-22
3127,2023-08-30,BPAT,Hydro,1.0465001223923516e-19
3128,2023-08-30,BPAT,Nuclear,1.7460797538198045e-20
3129,2023-08-30,BANC,Hydro,4.6969226582614296e-08
3130,2023-08-30,BANC,Natural gas,7.734070446740557e-08
3131,2023-08-30,BANC,Other,1.033518515347445e-09
3132,2023-08-30,BANC,Solar,5.846362844924872e-09
3133,2023-08-30,CISO,Natural gas,0.0
3134,2023-08-30,CISO,Hydro,0.0
3135,2023-08-30,CISO,Solar,0.0
3136,2023-08-30,CISO,Other,0.0
3137,2023-08-30,CISO,Nuclear,0.0
3138,2023-08-30,CISO,Wind,0.0
3139,2023-08-30,CISO,Coal,0.0
3140,2023-08-30,CISO,Petroleum,0.0
3141,2023-08-30,TIDC,Hydro,0.0
3142,2023-08-30,TIDC,Natural gas,0.0
3143,2023-08-29,TIDC,Natural gas,0.0
3144,2023-08-29,TIDC,Hydro,0.0
3145,2023-08-29,BPAT,Nuclear,2.4289857048643705e-19
3146,2023-08-29,BPAT,Hydro,1.429509756447726e-18
3147,2023-08-29,BPAT,Other,3.806352543542061e-20
3148,2023-08-29,BPAT,Natural gas,1.6236444633244355e-19
3149,2023-08-29,BPAT,Solar,7.607341509051889e-21
3150,2023-08-29,BPAT,Wind,5.336044998335198e-19
3151,2023-08-29,BANC,Hydro,4.721625018061313e-08
3152,2023-08-29,BANC,Natural gas,7.49813421953905e-08
3153,2023-08-29,BANC,Solar,5.963927538891977e-09
3154,2023-08-29,BANC,Other,9.848687678904182e-10
3155,2023-08-29,CISO,Wind,0.0
3156,2023-08-29,CISO,Other,0.0
3157,2023-08-29,CISO,Coal,0.0
3158,2023-08-29,CISO,Petroleum,0.0
3159,2023-08-29,CISO,Natural gas,0.0
3160,2023-08-29,CISO,Nuclear,0.0
3161,2023-08-29,CISO,Solar,0.0
3162,2023-08-29,CISO,Hydro,0.0
3163,2023-08-28,CISO,Nuclear,inf
3164,2023-08-28,CISO,Other,-inf
3165,2023-08-28,CISO,Wind,inf
3166,2023-08-28,CISO,Coal,
3167,2023-08-28,CISO,Natural gas,inf
3168,2023-08-28,CISO,Solar,inf
3169,2023-08-28,CISO,Hydro,inf
3170,2023-08-28,CISO,Petroleum,inf
3171,2023-08-28,BPAT,Solar,6.695879329587539e-22
3172,2023-08-28,BPAT,Other,2.1206070580078336e-21
3173,2023-08-28,BPAT,Wind,6.335331981071286e-21
3174,2023-08-28,BPAT,Natural gas,1.1338846205378458e-20
3175,2023-08-28,BPAT,Hydro,7.947591804701716e-20
3176,2023-08-28,BPAT,Nuclear,1.3319649189471827e-20
3177,2023-08-28,TIDC,Hydro,0.19489940135106174
3178,2023-08-28,TIDC,Natural gas,1.0059864893827746
3179,2023-08-28,BANC,Other,5.047601531649787e-10
3180,2023-08-28,BANC,Solar,2.998220144755911e-09
3181,2023-08-28,BANC,Hydro,2.4820132449481205e-08
3182,2023-08-28,BANC,Natural gas,4.132689275885724e-08
3183,2023-08-27,TIDC,Hydro,0.2987101957945395
3184,2023-08-27,TIDC,Natural gas,0.8980420546051077
3185,2023-08-27,CISO,Coal,0.0
3186,2023-08-27,CISO,Petroleum,0.0
3187,2023-08-27,CISO,Hydro,0.0
3188,2023-08-27,CISO,Wind,0.0
3189,2023-08-27,CISO,Other,0.0
3190,2023-08-27,CISO,Nuclear,0.0
3191,2023-08-27,CISO,Solar,0.0
3192,2023-08-27,CISO,Natural gas,0.0
3193,2023-08-27,BPAT,Nuclear,1.3839924437801167e-20
3194,2023-08-27,BPAT,Hydro,7.556203985215291e-20
3195,2023-08-27,BPAT,Wind,1.5897141758482926e-21
3196,2023-08-27,BPAT,Solar,6.872652325027339e-22
3197,2023-08-27,BPAT,Other,2.1426803547753628e-21
3198,2023-08-27,BPAT,Natural gas,1.110358122119702e-20
3199,2023-08-27,BANC,Natural gas,4.9850693706759764e-08
3200,2023-08-27,BANC,Hydro,3.062895720978104e-08
3201,2023-08-27,BANC,Solar,3.6675175253412743e-09
3202,2023-08-27,BANC,Other,6.189042091906461e-10
3203,2023-08-26,CISO,Other,0.0
3204,2023-08-26,CISO,Natural gas,0.0
3205,2023-08-26,CISO,Hydro,0.0
3206,2023-08-26,CISO,Petroleum,0.0
3207,2023-08-26,CISO,Wind,0.0
3208,2023-08-26,CISO,Solar,0.0
3209,2023-08-26,CISO,Coal,0.0
3210,2023-08-26,CISO,Nuclear,0.0
3211,2023-08-26,BPAT,Other,7.768702789089432e-21
3212,2023-08-26,BPAT,Hydro,2.972106982966644e-19
3213,2023-08-26,BPAT,Solar,2.1221010000203808e-21
3214,2023-08-26,BPAT,Wind,6.053630751583858e-21
3215,2023-08-26,BPAT,Natural gas,3.897117302914499e-20
3216,2023-08-26,BPAT,Nuclear,5.035873332132061e-20
3217,2023-08-26,BANC,Natural gas,5.009460249626953e-08
3218,2023-08-26,BANC,Solar,3.97471013087067e-09
3219,2023-08-26,BANC,Hydro,3.271680006362567e-08
3220,2023-08-26,BANC,Other,5.877478341831574e-10
3221,2023-08-26,TIDC,Natural gas,0.19609391223599615
3222,2023-08-26,TIDC,Hydro,0.06087764003863331
3223,2023-08-25,BPAT,Wind,9.558668281047249e-21
3224,2023-08-25,BPAT,Other,3.3169896362715267e-21
3225,2023-08-25,BPAT,Nuclear,1.9989034412226758e-20
3226,2023-08-25,BPAT,Solar,8.797487958513625e-22
3227,2023-08-25,BPAT,Hydro,1.1626736665038606e-19
3228,2023-08-25,BPAT,Natural gas,1.5307775428644965e-20
3229,2023-08-25,BANC,Other,4.807968707843805e-10
3230,2023-08-25,BANC,Natural gas,3.5312700354748863e-08
3231,2023-08-25,BANC,Hydro,2.212044185821366e-08
3232,2023-08-25,BANC,Solar,2.7838265011820035e-09
3233,2023-08-25,TIDC,Natural gas,0.020599320251985943
3234,2023-08-25,TIDC,Hydro,0.006797480140540556
3235,2023-08-25,CISO,Nuclear,0.0
3236,2023-08-25,CISO,Natural gas,0.0
3237,2023-08-25,CISO,Other,0.0
3238,2023-08-25,CISO,Solar,0.0
3239,2023-08-25,CISO,Wind,0.0
3240,2023-08-25,CISO,Coal,0.0
3241,2023-08-25,CISO,Hydro,0.0
3242,2023-08-25,CISO,Petroleum,0.0
3243,2023-08-24,CISO,Petroleum,
3244,2023-08-24,CISO,Solar,
3245,2023-08-24,CISO,Coal,
3246,2023-08-24,CISO,Wind,
3247,2023-08-24,CISO,Natural gas,
3248,2023-08-24,CISO,Nuclear,
3249,2023-08-24,CISO,Hydro,
3250,2023-08-24,CISO,Other,
3251,2023-08-24,BPAT,Solar,1.9767636876123744e-21
3252,2023-08-24,BPAT,Other,7.362916841369675e-21
3253,2023-08-24,BPAT,Wind,2.0703229221287858e-20
3254,2023-08-24,BPAT,Hydro,2.5908273787396203e-19
3255,2023-08-24,BPAT,Nuclear,4.4427642057168173e-20
3256,2023-08-24,BPAT,Natural gas,3.282207381724179e-20
3257,2023-08-24,BANC,Hydro,5.280114934394577e-08
3258,2023-08-24,BANC,Natural gas,8.506501336719324e-08
3259,2023-08-24,BANC,Solar,5.9195220678598875e-09
3260,2023-08-24,BANC,Other,1.0368764326464495e-09
3261,2023-08-24,TIDC,Hydro,0.14875852200482959
3262,2023-08-24,TIDC,Natural gas,0.4147799517042191
3263,2023-08-23,TIDC,Hydro,0.35238830215570416
3264,2023-08-23,TIDC,Natural gas,1.1169784429580862
3265,2023-08-23,CISO,Wind,0.0
3266,2023-08-23,CISO,Other,0.0
3267,2023-08-23,CISO,Coal,0.0
3268,2023-08-23,CISO,Nuclear,0.0
3269,2023-08-23,CISO,Solar,0.0
3270,2023-08-23,CISO,Petroleum,0.0
3271,2023-08-23,CISO,Natural gas,0.0
3272,2023-08-23,CISO,Hydro,0.0
3273,2023-08-23,BPAT,Wind,1.9948718164226493e-20
3274,2023-08-23,BPAT,Natural gas,2.818337926924676e-20
3275,2023-08-23,BPAT,Hydro,1.9808073308220698e-19
3276,2023-08-23,BPAT,Other,5.908716194286096e-21
3277,2023-08-23,BPAT,Solar,1.7070531362405735e-21
3278,2023-08-23,BPAT,Nuclear,3.7235521597279443e-20
3279,2023-08-23,BANC,Other,5.15021228113152e-10
3280,2023-08-23,BANC,Solar,3.0873207134848347e-09
3281,2023-08-23,BANC,Natural gas,3.981521058317806e-08
3282,2023-08-23,BANC,Hydro,2.889732187821805e-08
3283,2023-08-22,CISO,Solar,
3284,2023-08-22,CISO,Natural gas,
3285,2023-08-22,CISO,Coal,
3286,2023-08-22,CISO,Nuclear,
3287,2023-08-22,CISO,Hydro,
3288,2023-08-22,CISO,Petroleum,
3289,2023-08-22,CISO,Wind,
3290,2023-08-22,CISO,Other,
3291,2023-08-22,BPAT,Hydro,2.10809568266277e-18
3292,2023-08-22,BPAT,Wind,4.317308911635024e-19
3293,2023-08-22,BPAT,Natural gas,2.8317409577942e-19
3294,2023-08-22,BPAT,Solar,7.025955135456033e-21
3295,2023-08-22,BPAT,Nuclear,3.818325577914936e-19
3296,2023-08-22,BPAT,Other,6.125227687090571e-20
3297,2023-08-22,BANC,Natural gas,4.4983279258144546e-08
3298,2023-08-22,BANC,Other,7.203588671452216e-10
3299,2023-08-22,BANC,Hydro,3.829842727091375e-08
3300,2023-08-22,BANC,Solar,4.036358652319149e-09
3301,2023-08-22,TIDC,Natural gas,0.243189825136974
3302,2023-08-22,TIDC,Hydro,0.10174863025996733
3303,2023-08-21,CISO,Wind,0.0
3304,2023-08-21,CISO,Petroleum,0.0
3305,2023-08-21,CISO,Hydro,0.0
3306,2023-08-21,CISO,Coal,0.0
3307,2023-08-21,CISO,Natural gas,0.0
3308,2023-08-21,CISO,Solar,0.0
3309,2023-08-21,CISO,Other,0.0
3310,2023-08-21,CISO,Nuclear,0.0
3311,2023-08-21,TIDC,Natural gas,0.31918471570168716
3312,2023-08-21,TIDC,Hydro,0.15284298312857697
3313,2023-08-21,BANC,Hydro,4.440417334791389e-08
3314,2023-08-21,BANC,Other,8.263242210660024e-10
3315,2023-08-21,BANC,Solar,3.2781300605577302e-09
3316,2023-08-21,BANC,Natural gas,5.2033523005427395e-08
3317,2023-08-21,BPAT,Other,1.1041269119528046e-19
3318,2023-08-21,BPAT,Solar,7.293042285197138e-21
3319,2023-08-21,BPAT,Wind,1.5761901591885244e-19
3320,2023-08-21,BPAT,Natural gas,5.327393745472576e-19
3321,2023-08-21,BPAT,Nuclear,6.767149440142106e-19
3322,2023-08-21,BPAT,Hydro,3.782285837928106e-18
3323,2023-08-20,BPAT,Hydro,1.432698312024535e-17
3324,2023-08-20,BPAT,Natural gas,1.687956318427794e-18
3325,2023-08-20,BPAT,Wind,1.914147638469114e-19
3326,2023-08-20,BPAT,Solar,5.135050721819045e-20
3327,2023-08-20,BPAT,Nuclear,2.6261569101959637e-18
3328,2023-08-20,BPAT,Other,4.243123068458311e-19
3329,2023-08-20,CISO,Hydro,
3330,2023-08-20,CISO,Petroleum,
3331,2023-08-20,CISO,Coal,
3332,2023-08-20,CISO,Wind,
3333,2023-08-20,CISO,Nuclear,
3334,2023-08-20,CISO,Natural gas,
3335,2023-08-20,CISO,Other,
3336,2023-08-20,CISO,Solar,
3337,2023-08-20,BANC,Solar,5.151779222123476e-09
3338,2023-08-20,BANC,Hydro,1.1207612604516361e-07
3339,2023-08-20,BANC,Natural gas,1.661587287823588e-07
3340,2023-08-20,BANC,Other,1.999776665792016e-09
3341,2023-08-20,TIDC,Natural gas,0.1851910507051043
3342,2023-08-20,TIDC,Hydro,0.08949294895676425
3343,2023-08-19,BANC,Hydro,4.9042456957348185e-08
3344,2023-08-19,BANC,Solar,5.429718972610172e-09
3345,2023-08-19,BANC,Natural gas,7.075361286820695e-08
3346,2023-08-19,BANC,Other,9.444108355203474e-10
3347,2023-08-19,CISO,Solar,
3348,2023-08-19,CISO,Nuclear,
3349,2023-08-19,CISO,Hydro,
3350,2023-08-19,CISO,Natural gas,
3351,2023-08-19,CISO,Wind,
3352,2023-08-19,CISO,Coal,
3353,2023-08-19,CISO,Petroleum,
3354,2023-08-19,CISO,Other,
3355,2023-08-19,BPAT,Hydro,1.5557992130118884e-18
3356,2023-08-19,BPAT,Solar,7.865397456114862e-21
3357,2023-08-19,BPAT,Wind,4.4832765499854723e-20
3358,2023-08-19,BPAT,Other,3.843033197057722e-20
3359,2023-08-19,BPAT,Natural gas,1.5612027410642392e-19
3360,2023-08-19,BPAT,Nuclear,2.1549615950263503e-19
3361,2023-08-19,TIDC,Hydro,0.15687221365708134
3362,2023-08-19,TIDC,Natural gas,0.27786342918650864
3363,2023-08-18,BPAT,Other,2.7333739206055426e-20
3364,2023-08-18,BPAT,Solar,4.2597342745539865e-21
3365,2023-08-18,BPAT,Natural gas,1.0596555499503758e-19
3366,2023-08-18,BPAT,Nuclear,1.4471367603065505e-19
3367,2023-08-18,BPAT,Wind,2.695041643466565e-19
3368,2023-08-18,BPAT,Hydro,1.045250290864212e-18
3369,2023-08-18,CISO,Other,0.0
3370,2023-08-18,CISO,Solar,-0.0
3371,2023-08-18,CISO,Coal,-0.0
3372,2023-08-18,CISO,Nuclear,-0.0
3373,2023-08-18,CISO,Wind,-0.0
3374,2023-08-18,CISO,Hydro,-0.0
3375,2023-08-18,CISO,Natural gas,-0.0
3376,2023-08-18,CISO,Petroleum,-0.0
3377,2023-08-18,BANC,Natural gas,4.887464800287368e-08
3378,2023-08-18,BANC,Hydro,3.5199030460480217e-08
3379,2023-08-18,BANC,Other,6.817862895703979e-10
3380,2023-08-18,BANC,Solar,3.849553970100944e-09
3381,2023-08-18,TIDC,Natural gas,0.0
3382,2023-08-18,TIDC,Hydro,0.0
3383,2023-08-17,BANC,Natural gas,5.970767050107204e-08
3384,2023-08-17,BANC,Solar,3.2946764385468905e-09
3385,2023-08-17,BANC,Hydro,3.1283540551737664e-08
3386,2023-08-17,BANC,Other,5.544079445770803e-10
3387,2023-08-17,TIDC,Hydro,0.20115487663571083
3388,2023-08-17,TIDC,Natural gas,0.4512336428915894
3389,2023-08-17,BPAT,Natural gas,1.396383393509874e-19
3390,2023-08-17,BPAT,Nuclear,1.66063222748508e-19
3391,2023-08-17,BPAT,Wind,1.6784785623366892e-19
3392,2023-08-17,BPAT,Other,3.1464934515957806e-20
3393,2023-08-17,BPAT,Solar,4.240043004399556e-21
3394,2023-08-17,BPAT,Hydro,1.2709236595030617e-18
3395,2023-08-17,CISO,Coal,6.605038932834169e-31
3396,2023-08-17,CISO,Nuclear,9.49608232519226e-28
3397,2023-08-17,CISO,Solar,2.4391337691562073e-27
3398,2023-08-17,CISO,Wind,5.323839894430092e-28
3399,2023-08-17,CISO,Natural gas,7.367206871313507e-27
3400,2023-08-17,CISO,Petroleum,3.693466365414566e-29
3401,2023-08-17,CISO,Other,3.5702913150454963e-31
3402,2023-08-17,CISO,Hydro,1.5427050257745838e-27
3403,2023-08-16,BANC,Other,6.585919748000551e-10
3404,2023-08-16,BANC,Hydro,3.880173724157196e-08
3405,2023-08-16,BANC,Natural gas,7.827494395465794e-08
3406,2023-08-16,BANC,Solar,3.4861223247097885e-09
3407,2023-08-16,TIDC,Hydro,0.25673861718014707
3408,2023-08-16,TIDC,Natural gas,0.6138281985296355
3409,2023-08-16,BPAT,Other,9.014593374793682e-22
3410,2023-08-16,BPAT,Hydro,4.0662465730140305e-20
3411,2023-08-16,BPAT,Nuclear,5.490096817791109e-21
3412,2023-08-16,BPAT,Natural gas,4.5319022772535986e-21
3413,2023-08-16,BPAT,Wind,3.352460779987563e-21
3414,2023-08-16,BPAT,Solar,2.6374752102656005e-22
3415,2023-08-16,CISO,Solar,inf
3416,2023-08-16,CISO,Petroleum,inf
3417,2023-08-16,CISO,Nuclear,inf
3418,2023-08-16,CISO,Coal,inf
3419,2023-08-16,CISO,Hydro,inf
3420,2023-08-16,CISO,Wind,inf
3421,2023-08-16,CISO,Other,-inf
3422,2023-08-16,CISO,Natural gas,inf
3423,2023-08-15,CISO,Other,4.1040126458258366e-30
3424,2023-08-15,CISO,Hydro,-2.9873472033814435e-28
3425,2023-08-15,CISO,Petroleum,-6.969141083676584e-30
3426,2023-08-15,CISO,Coal,-1.6362621614765338e-31
3427,2023-08-15,CISO,Solar,-4.06617825747986e-28
3428,2023-08-15,CISO,Nuclear,-1.770368872506937e-28
3429,2023-08-15,CISO,Wind,-5.808396742188334e-29
3430,2023-08-15,CISO,Natural gas,-1.5374686593392212e-27
3431,2023-08-15,BPAT,Nuclear,2.6569879482442823e-20
3432,2023-08-15,BPAT,Solar,1.2044065853381234e-21
3433,2023-08-15,BPAT,Wind,7.689672814081865e-21
3434,2023-08-15,BPAT,Hydro,1.916948108145158e-19
3435,2023-08-15,BPAT,Natural gas,2.164876485020612e-20
3436,2023-08-15,BPAT,Other,4.510118277010845e-21
3437,2023-08-15,TIDC,Natural gas,0.47448106473275814
3438,2023-08-15,TIDC,Hydro,0.18935267241890633
3439,2023-08-15,BANC,Other,6.578372744269466e-10
3440,2023-08-15,BANC,Hydro,3.9271782762717044e-08
3441,2023-08-15,BANC,Natural gas,7.745390769377157e-08
3442,2023-08-15,BANC,Solar,3.5556288436205074e-09
3443,2023-08-14,BPAT,Hydro,0.0
3444,2023-08-14,BPAT,Nuclear,0.0
3445,2023-08-14,BPAT,Natural gas,0.0
3446,2023-08-14,BPAT,Wind,0.0
3447,2023-08-14,BPAT,Other,0.0
3448,2023-08-14,BPAT,Solar,0.0
3449,2023-08-14,BANC,Hydro,6.280348517007107e-08
3450,2023-08-14,BANC,Solar,5.147182152427455e-09
3451,2023-08-14,BANC,Other,1.1159284455027797e-09
3452,2023-08-14,BANC,Natural gas,1.2085293371052054e-07
3453,2023-08-14,CISO,Solar,inf
3454,2023-08-14,CISO,Natural gas,inf
3455,2023-08-14,CISO,Hydro,inf
3456,2023-08-14,CISO,Coal,inf
3457,2023-08-14,CISO,Petroleum,inf
3458,2023-08-14,CISO,Wind,inf
3459,2023-08-14,CISO,Other,-inf
3460,2023-08-14,CISO,Nuclear,inf
3461,2023-08-14,TIDC,Hydro,0.6174538397348633
3462,2023-08-14,TIDC,Natural gas,1.4616026513669185
3463,2023-08-13,CISO,Petroleum,inf
3464,2023-08-13,CISO,Hydro,inf
3465,2023-08-13,CISO,Solar,inf
3466,2023-08-13,CISO,Other,inf
3467,2023-08-13,CISO,Natural gas,inf
3468,2023-08-13,CISO,Nuclear,inf
3469,2023-08-13,CISO,Coal,-inf
3470,2023-08-13,CISO,Wind,inf
3471,2023-08-13,BANC,Hydro,5.274717771491454e-08
3472,2023-08-13,BANC,Natural gas,8.222801892776157e-08
3473,2023-08-13,BANC,Solar,4.895224381116821e-09
3474,2023-08-13,BANC,Other,9.587482557670152e-10
3475,2023-08-13,TIDC,Hydro,0.672767765543967
3476,2023-08-13,TIDC,Natural gas,1.322344560330275
3477,2023-08-13,BPAT,Wind,0.0
3478,2023-08-13,BPAT,Hydro,0.0
3479,2023-08-13,BPAT,Nuclear,0.0
3480,2023-08-13,BPAT,Solar,0.0
3481,2023-08-13,BPAT,Natural gas,0.0
3482,2023-08-13,BPAT,Other,0.0
3483,2023-08-12,BPAT,Solar,8.203347961459255e-22
3484,2023-08-12,BPAT,Wind,6.520123501617334e-21
3485,2023-08-12,BPAT,Other,2.6189188366958672e-21
3486,2023-08-12,BPAT,Nuclear,1.395235675469942e-20
3487,2023-08-12,BPAT,Hydro,8.34582986136485e-20
3488,2023-08-12,BPAT,Natural gas,1.0785351732328555e-20
3489,2023-08-12,CISO,Wind,
3490,2023-08-12,CISO,Nuclear,
3491,2023-08-12,CISO,Other,
3492,2023-08-12,CISO,Hydro,
3493,2023-08-12,CISO,Solar,
3494,2023-08-12,CISO,Petroleum,
3495,2023-08-12,CISO,Natural gas,
3496,2023-08-12,CISO,Coal,
3497,2023-08-12,TIDC,Hydro,0.6026975949270914
3498,2023-08-12,TIDC,Natural gas,1.0240507290854781
3499,2023-08-12,BANC,Solar,4.634679082630309e-09
3500,2023-08-12,BANC,Other,8.203760954343211e-10
3501,2023-08-12,BANC,Natural gas,5.412698803572097e-08
3502,2023-08-12,BANC,Hydro,4.376305198225859e-08
3503,2023-08-11,CISO,Petroleum,
3504,2023-08-11,CISO,Hydro,
3505,2023-08-11,CISO,Solar,
3506,2023-08-11,CISO,Wind,
3507,2023-08-11,CISO,Other,
3508,2023-08-11,CISO,Nuclear,
3509,2023-08-11,CISO,Natural gas,
3510,2023-08-11,CISO,Coal,
3511,2023-08-11,BPAT,Solar,1.8467010240610562e-21
3512,2023-08-11,BPAT,Other,5.989521462994488e-21
3513,2023-08-11,BPAT,Natural gas,2.3792326341600786e-20
3514,2023-08-11,BPAT,Nuclear,3.179080637754665e-20
3515,2023-08-11,BPAT,Hydro,2.0671378264527692e-19
3516,2023-08-11,BPAT,Wind,3.5191210981269696e-20
3517,2023-08-11,TIDC,Natural gas,0.36067726654371196
3518,2023-08-11,TIDC,Hydro,0.22733456288068266
3519,2023-08-11,BANC,Hydro,4.6977553771626334e-08
3520,2023-08-11,BANC,Solar,4.461452552440783e-09
3521,2023-08-11,BANC,Other,8.306262874838177e-10
3522,2023-08-11,BANC,Natural gas,5.579001549202252e-08
3523,2023-08-10,BPAT,Other,2.480979830740083e-21
3524,2023-08-10,BPAT,Wind,2.2016770657066632e-20
3525,2023-08-10,BPAT,Nuclear,1.5533363948314953e-20
3526,2023-08-10,BPAT,Hydro,9.927570339496719e-20
3527,2023-08-10,BPAT,Solar,9.692307961433436e-22
3528,2023-08-10,BPAT,Natural gas,1.192285087663089e-20
3529,2023-08-10,CISO,Coal,
3530,2023-08-10,CISO,Natural gas,
3531,2023-08-10,CISO,Other,
3532,2023-08-10,CISO,Hydro,
3533,2023-08-10,CISO,Wind,
3534,2023-08-10,CISO,Solar,
3535,2023-08-10,CISO,Nuclear,
3536,2023-08-10,CISO,Petroleum,
3537,2023-08-10,BANC,Other,4.780173422250291e-10
3538,2023-08-10,BANC,Solar,2.826310187363287e-09
3539,2023-08-10,BANC,Hydro,2.6755910581480736e-08
3540,2023-08-10,BANC,Natural gas,3.2391552198150136e-08
3541,2023-08-10,TIDC,Hydro,0.11147942527392235
3542,2023-08-10,TIDC,Natural gas,0.20574726077658118
3543,2023-08-09,CISO,Coal,
3544,2023-08-09,CISO,Other,
3545,2023-08-09,CISO,Wind,
3546,2023-08-09,CISO,Solar,
3547,2023-08-09,CISO,Natural gas,
3548,2023-08-09,CISO,Nuclear,
3549,2023-08-09,CISO,Hydro,
3550,2023-08-09,CISO,Petroleum,
3551,2023-08-09,BANC,Solar,4.7555692776597175e-09
3552,2023-08-09,BANC,Hydro,4.307144303993601e-08
